group_id,assigned_split,group_size,canonical_image,canonical_label,source_image,source_split,numeric_id,numeric_block,sha256,dhash,person_boxes,helmet_boxes,safety_vest_boxes,is_negative,image_transfer,label_transfer
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1101.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1101.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1101.jpg,train,1101,55,8f9e09912dc09e06392c1dd5392805b26f43cc562b92819617a44ba5a7b7aa08,4c4f87164c670f8d,1,1,1,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1102.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1102.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1102.jpg,train,1102,55,57e09819f9209e2fb91d5ae9e3f86182def1551c3660784e91958209fbeb3a56,8e0e4606cc670f8d,1,1,1,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1103.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1103.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1103.jpg,train,1103,55,fbc8ea5d5c70e3b0a5f2f3c41e80bd971cbc8c03932ca7eced19adadfc70f1aa,84864203ce26478c,1,1,1,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1104.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1104.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1104.jpg,train,1104,55,bba63872933eb5d97c77cec961603680ed653b909bf10ae125db103f51753e9f,21258b0b86a666c6,1,1,1,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1105.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1105.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1105.jpg,train,1105,55,fb1b31ee80152ab89f2471cc9d9a4f5e93e9f01b604a9bd4619afed7c6cab801,52430b0b06a646c6,1,1,1,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1106.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1106.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1106.jpg,train,1106,55,496dec7a32e52af7e3db8efeee71fdb5f21fc71f95fd381bcf24f7098b16f8d0,a6960b0b862646c6,1,1,1,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1108.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1108.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1108.jpg,train,1108,55,09753ddcf06d77ca925a4cc7e298d13c2011d1ec7584768b7cbee0dd801ab71f,d84d03124e0f46c4,1,1,1,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1110.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1110.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1110.jpeg,train,1110,55,3611eb660d76bd9118ab9344f98e2bd1b72301afcdbc8b78c13848e0fc7e3fc4,00d99ed444ccca00,2,1,2,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1112.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1112.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1112.jpg,train,1112,55,897bd266537683b351e738d03eb10b5aab79579d01ae47dd59caf6d179c8f38e,33b74b0b46264666,1,1,1,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1113.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1113.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1113.jpg,train,1113,55,f1cc14c0773b20408ea3d8dbcc3a7665ea3709cd16d06619ce45b3798a9af289,23274b0b87264766,1,1,1,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1115.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1115.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1115.jpg,train,1115,55,2d4140180692b3d445a7b3a6cfca17afb7a59ca422bc25d0688371ed27a51698,c6464b0b8726c366,1,1,1,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1116.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1116.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1116.jpg,train,1116,55,f779bb256448104fdd4d27e14ba9c88e01ae64e6eb37065af41b6f9720528d83,8f869bcb0626c766,1,1,1,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1117.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1117.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1117.jpg,train,1117,55,55a27302a6b6dd5a75bc1473cc23dcd60d38bcb976fc4c3746a5035f45139aeb,bb3336363339bc9b,1,0,0,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1118.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1118.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1118.jpg,train,1118,55,ecb5e1af6cd3cfa209e28e5674a3a1d0b8c8969f1f7b6e8383374663ec8e709c,959419695d5767c9,2,0,0,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1119.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1119.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1119.jpg,train,1119,55,f34c2a446ca5cf5e1909f3be01602bfd5a807a5316f7bd563b809643a31ddf1e,a558d9f9c3cfc3c0,1,0,0,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1107.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1107.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1107.jpg,val,1107,55,21e5d4cb71535bdc23169000965f29fa760b9f33ba911b8135f8295feca05d37,4c2402424e0646c4,1,1,1,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1109.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1109.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1109.jpg,val,1109,55,26328092a4f721133c78b3a3da33c999e2b20662137f9b87f84d164e4834e604,91d543124e0746c4,1,1,1,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/test__image1111.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/test__image1111.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1111.jpg,test,1111,55,4cf4cea617e7badd64c68c03a6c20df67f1c33800d8531feed3f74f52c53cb27,b3974b0b46264644,1,1,1,False,hardlink,hardlink
group_0007,train,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/test__image1114.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/test__image1114.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1114.jpg,test,1114,55,50b781de0ab7e6a48a253a32e71092a15fad19e50f3b1721a9d088bdf2c996e2,66674b0b87264366,1,1,1,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1122.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1122.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1122.jpg,train,1122,56,136a78755787b33847a185fab422365fd82c14771a7c69c672e2a55f4090285e,f0e5a58383a5e96d,3,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1123.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1123.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1123.jpg,train,1123,56,2ca794c213d4a249400a248036f07cf54bcc77b264b2df566ae93eceeae8dd19,1a1a8adbcbf0b2a6,2,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1124.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1124.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1124.jpg,train,1124,56,9a4048a6cd28620dbf7cf14fe0b508ea3c8756d51184889c483990d5a880a29e,5fcfeb6d4d4d7453,5,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1126.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1126.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1126.jpg,train,1126,56,dc5c363411e8b2ec65f9c9df506a08c719d87825b2b05d071c1effc725f3430c,025ad46527272322,4,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1127.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1127.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1127.jpg,train,1127,56,361ca5b23f471b0533d8529ff45652ace3136e613539fba220a58b0f5539f5e6,4ec6e616ca481c87,1,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1128.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1128.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1128.jpg,train,1128,56,7d41a57bac22a375491275746a3115b76634c2bea4231a411c5dee5be8c30bc4,514086745bcb453c,2,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1131.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1131.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1131.jpg,train,1131,56,f7b50cb69e5f66d8a2c237f473be4c167127bc0dae09f47310da56859b32fbc2,594d8c2b0f169696,1,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1134.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1134.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1134.jpg,train,1134,56,0934301be039bd1fed810a464a0e3d4f66ccd0e8f9194269a7f4e193fb966066,a72c383a23eba3b2,2,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1135.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1135.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1135.jpg,train,1135,56,cc7d442a563f1759792ffc420029e0ac621d47fcb4452b7f3a76b5a8ca098926,191c123068484bcf,1,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1136.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1136.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1136.jpg,train,1136,56,8bf5e9a42d42ccd750f9197e8640e0e50a5e4b10135d58759666b605ef5488ad,1a1c2cae96221292,1,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1138.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1138.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1138.jpg,train,1138,56,c0241b256891b1352f30ba736b0f8b7095b236397371c267229ef3a622c7cdeb,362c2c9a9a5ad6d2,4,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1121.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1121.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1121.jpg,val,1121,56,eded015b43e5cae15e4713cd111cd5b5c6c3cb482a2d58964c1a013b1182c6c9,1eadc7d71919c278,9,16,12,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1129.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1129.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1129.jpg,val,1129,56,88a08949ecb999dc4cde55a2a2a9728e3df519264f57d20b8172196c42ae4eaa,3a36262b2b71e3c3,3,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1130.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1130.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1130.jpg,val,1130,56,73e7b6460eb6f2789ba4eb941edcec4a4410a1af74835aa0bc190853775d5398,3316cecd4f4c1c44,1,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1137.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1137.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1137.jpg,val,1137,56,b1d9e4a673e9889ecc8063f1ccf227891eafb4e91389eb94b23a22513c1642b7,86e6a4aceae9e9d0,1,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/test__image1120.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/test__image1120.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1120.jpg,test,1120,56,62da23924d7de45be49cf4eecfc8b8aa3a51901e3794320a63e95b13f17b2482,cf96decf9b323232,1,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/test__image1125.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/test__image1125.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1125.jpg,test,1125,56,ee1a3255b9c4facffddfd09b37d1b837bf383fccb46215685bbf447d83318314,4d97272ccc8bc747,3,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/test__image1132.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/test__image1132.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1132.jpg,test,1132,56,eba55f595c70a0f4eb5d5ad8eb24309526a3478961bde04cdffd42013cb3d49c,8ce4e5a66f06b783,1,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/test__image1133.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/test__image1133.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1133.jpg,test,1133,56,060258f5709aa420d2997e52dd74e39d10c0b7e557fec102c265189122cc5470,187c4ece96d6d686,1,0,0,False,hardlink,hardlink
group_0008,val,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/test__image1139.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/test__image1139.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image1139.jpg,test,1139,56,37c3d6d3e7fc3eca2315f1734efc5eef32142a1ed9644515f35b6c8fbe45c94b,e6cecc4e166ad95d,1,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1140.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1140.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1140.jpg,train,1140,57,5c1ec9c086bcf15991bc2a609505dee335400fe09b18001f9bb4fa4094b15272,1f8f8393dae663c7,1,1,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1141.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1141.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1141.jpg,train,1141,57,e8cf35a7667a66cfc0749d093c1b614f5219ec59779a05068f4ff1a77510a173,382c2e965ecec450,7,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1142.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1142.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1142.jpg,train,1142,57,d2ae0800fbf2adbea789005429351591f257f188f74e883f984d394cfc7084f4,9991f0d0f48caccc,1,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1143.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1143.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1143.jpg,train,1143,57,16f314c057956d3a88b698f9027b942297309e7a7473e871338fbfed46a8051d,6d7dcdcc4d0d8b4d,1,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1144.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1144.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1144.jpg,train,1144,57,ddf52f7b41a35b7b82b27344ec5ea9874fc8689137ac4d714033c9a62f4adb8c,82b1b12e76039336,2,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1147.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1147.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1147.jpg,train,1147,57,8d1ed0166709eae0184ac264afca890ac51b43ae358ea074c5b1a3da22ab6202,a7c5e6c6c4c1e121,1,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1148.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1148.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1148.jpg,train,1148,57,4318a40b86d2ecddcb282577ecdd5d7e4a16dc1fdc0e09ff1dbfb7cff02d2aad,cc88ce6d298fabb4,5,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1149.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1149.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1149.jpg,train,1149,57,3cb584611f243bd6f7b6ae06fe9a025d3325983dda5f469a03d8db68539364a6,6859b4b484ce5b33,3,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1150.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1150.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1150.jpg,train,1150,57,187daafece1689c33c136e1f9798516e0f9286bf205d4a6aa262d8a4e976b4b1,9795160f485515f2,1,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1153.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1153.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1153.jpg,train,1153,57,c0cdaa906f336345d49a2d5752e5e00ea8ea24591c2d0bc1cb29140cc3cb0aa1,13726ce36760c0f3,2,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1154.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1154.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1154.jpg,train,1154,57,fe87878da7c6b31a3976013c3f0074b4bea4c6128f836d280f22473e7a1fe85f,e084356d463b5313,2,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1155.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1155.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1155.jpg,train,1155,57,fb45361169bbd2ae2db147d7fb6f3ba792b57124abdbe4b557a4d8f24c4a0678,25371f1f8d8d9c9c,2,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1156.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1156.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1156.jpg,train,1156,57,5da43de99c55cad7b8c862e9f7b63d4b3b684f17dcea2891580fce82994421ce,63617022272252da,7,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1157.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1157.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1157.jpg,train,1157,57,9ddb40082282f946c531f2312338bd0757ba9a4bf139084fece2479e0a315323,311d0d092a0e2c60,1,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1158.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1158.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1158.jpg,train,1158,57,eeed42c2fc6ad64bce834bf46b7cbe1d9204c66e14ed7ab995d0d1ced63ab13e,090b0b0313732ca4,1,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1159.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1159.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1159.jpg,train,1159,57,ef058ec8cb6fddcb06d3cd2d3d1eaace0de16bf2ba05a3e511b6745ca1d300f3,e3b2069bab2bdb9b,1,0,0,False,hardlink,hardlink
group_0009,test,20,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image1146.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image1146.txt,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image1146.jpg,val,1146,57,a30443ba89cc392a1720dc5189913b83ad4a1de42400bc2286f47c6127e8d8b8,031222287078e979,1,0,0,False,hardlink,hardlink
